"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"2011"	"2011"	"Male"	"M"	1257	6217744	20.2
	"Pennsylvania"	"42"	"2012"	"2012"	"Female"	"F"	170	6534002	2.6
	"Pennsylvania"	"42"	"2012"	"2012"	"Male"	"M"	1265	6237852	20.3
	"Pennsylvania"	"42"	"2013"	"2013"	"Female"	"F"	198	6532700	3.0
	"Pennsylvania"	"42"	"2013"	"2013"	"Male"	"M"	1236	6248638	19.8
	"Pennsylvania"	"42"	"2014"	"2014"	"Female"	"F"	166	6534062	2.5
	"Pennsylvania"	"42"	"2014"	"2014"	"Male"	"M"	1213	6256503	19.4
	"Pennsylvania"	"42"	"2015"	"2015"	"Female"	"F"	182	6530809	2.8
	"Pennsylvania"	"42"	"2015"	"2015"	"Male"	"M"	1293	6261095	20.7
	"Pennsylvania"	"42"	"2016"	"2016"	"Female"	"F"	186	6523033	2.9
	"Pennsylvania"	"42"	"2016"	"2016"	"Male"	"M"	1354	6261194	21.6
	"Rhode Island"	"44"	"1999"	"1999"	"Male"	"M"	48	499678	9.6
	"Rhode Island"	"44"	"2000"	"2000"	"Male"	"M"	50	503635	9.9
	"Rhode Island"	"44"	"2001"	"2001"	"Male"	"M"	41	508168	8.1
	"Rhode Island"	"44"	"2002"	"2002"	"Male"	"M"	49	512905	9.6
	"Rhode Island"	"44"	"2003"	"2003"	"Male"	"M"	32	515752	6.2
	"Rhode Island"	"44"	"2004"	"2004"	"Male"	"M"	35	518204	6.8
	"Rhode Island"	"44"	"2005"	"2005"	"Male"	"M"	34	515084	6.6
	"Rhode Island"	"44"	"2006"	"2006"	"Male"	"M"	39	512962	7.6
	"Rhode Island"	"44"	"2007"	"2007"	"Male"	"M"	35	510456	6.9
	"Rhode Island"	"44"	"2008"	"2008"	"Male"	"M"	40	509591	7.8
	"Rhode Island"	"44"	"2009"	"2009"	"Male"	"M"	52	508882	10.2
	"Rhode Island"	"44"	"2010"	"2010"	"Male"	"M"	46	508400	9.0
	"Rhode Island"	"44"	"2011"	"2011"	"Male"	"M"	28	509125	5.5
	"Rhode Island"	"44"	"2012"	"2012"	"Male"	"M"	37	509650	7.3
	"Rhode Island"	"44"	"2013"	"2013"	"Female"	"F"	10	543176	1.8 (Unreliable)
	"Rhode Island"	"44"	"2013"	"2013"	"Male"	"M"	45	509857	8.8
	"Rhode Island"	"44"	"2014"	"2014"	"Male"	"M"	29	511125	5.7
	"Rhode Island"	"44"	"2015"	"2015"	"Male"	"M"	46	512284	9.0
	"Rhode Island"	"44"	"2016"	"2016"	"Male"	"M"	42	513081	8.2
	"South Carolina"	"45"	"1999"	"1999"	"Female"	"F"	109	2045606	5.3
	"South Carolina"	"45"	"1999"	"1999"	"Male"	"M"	437	1929076	22.7
	"South Carolina"	"45"	"2000"	"2000"	"Female"	"F"	85	2063083	4.1
	"South Carolina"	"45"	"2000"	"2000"	"Male"	"M"	406	1948929	20.8
	"South Carolina"	"45"	"2001"	"2001"	"Female"	"F"	115	2089963	5.5
	"South Carolina"	"45"	"2001"	"2001"	"Male"	"M"	445	1975032	22.5
	"South Carolina"	"45"	"2002"	"2002"	"Female"	"F"	92	2111069	4.4
	"South Carolina"	"45"	"2002"	"2002"	"Male"	"M"	474	1996726	23.7
	"South Carolina"	"45"	"2003"	"2003"	"Female"	"F"	109	2133967	5.1
	"South Carolina"	"45"	"2003"	"2003"	"Male"	"M"	481	2016330	23.9
	"South Carolina"	"45"	"2004"	"2004"	"Female"	"F"	95	2162305	4.4
	"South Carolina"	"45"	"2004"	"2004"	"Male"	"M"	473	2048616	23.1
	"South Carolina"	"45"	"2005"	"2005"	"Female"	"F"	94	2192345	4.3
	"South Carolina"	"45"	"2005"	"2005"	"Male"	"M"	491	2077805	23.6
	"South Carolina"	"45"	"2006"	"2006"	"Female"	"F"	126	2237655	5.6
	"South Carolina"	"45"	"2006"	"2006"	"Male"	"M"	485	2120192	22.9
	"South Carolina"	"45"	"2007"	"2007"	"Female"	"F"	96	2280792	4.2
	"South Carolina"	"45"	"2007"	"2007"	"Male"	"M"	491	2163318	22.7
	"South Carolina"	"45"	"2008"	"2008"	"Female"	"F"	78	2325047	3.4
	"South Carolina"	"45"	"2008"	"2008"	"Male"	"M"	533	2203949	24.2
	"South Carolina"	"45"	"2009"	"2009"	"Female"	"F"	106	2357030	4.5
	"South Carolina"	"45"	"2009"	"2009"	"Male"	"M"	526	2232842	23.6
	"South Carolina"	"45"	"2010"	"2010"	"Female"	"F"	102	2375263	4.3
	"South Carolina"	"45"	"2010"	"2010"	"Male"	"M"	540	2250101	24.0
	"South Carolina"	"45"	"2011"	"2011"	"Female"	"F"	128	2400552	5.3
	"South Carolina"	"45"	"2011"	"2011"	"Male"	"M"	570	2272085	25.1
	"South Carolina"	"45"	"2012"	"2012"	"Female"	"F"	131	2425790	5.4
	"South Carolina"	"45"	"2012"	"2012"	"Male"	"M"	606	2294970	26.4
	"South Carolina"	"45"	"2013"	"2013"	"Female"	"F"	138	2450539	5.6
	"South Carolina"	"45"	"2013"	"2013"	"Male"	"M"	597	2317355	25.8
	"South Carolina"	"45"	"2014"	"2014"	"Female"	"F"	140	2482680	5.6
	"South Carolina"	"45"	"2014"	"2014"	"Male"	"M"	621	2345750	26.5
	"South Carolina"	"45"	"2015"	"2015"	"Female"	"F"	154	2517715	6.1
	"South Carolina"	"45"	"2015"	"2015"	"Male"	"M"	690	2377119	29.0
	"South Carolina"	"45"	"2016"	"2016"	"Female"	"F"	151	2553185	5.9
	"South Carolina"	"45"	"2016"	"2016"	"Male"	"M"	736	2407934	30.6
	"South Dakota"	"46"	"1999"	"1999"	"Female"	"F"	10	378500	2.6 (Unreliable)
	"South Dakota"	"46"	"1999"	"1999"	"Male"	"M"	62	371912	16.7
	"South Dakota"	"46"	"2000"	"2000"	"Male"	"M"	54	374558	14.4
	"South Dakota"	"46"	"2001"	"2001"	"Male"	"M"	47	376435	12.5
	"South Dakota"	"46"	"2002"	"2002"	"Male"	"M"	56	377692	14.8
	"South Dakota"	"46"	"2003"	"2003"	"Female"	"F"	10	383633	2.6 (Unreliable)
	"South Dakota"	"46"	"2003"	"2003"	"Male"	"M"	61	380096	16.0
	"South Dakota"	"46"	"2004"	"2004"	"Male"	"M"	67	383719	17.5
	"South Dakota"	"46"	"2005"	"2005"	"Male"	"M"	77	386472	19.9
	"South Dakota"	"46"	"2006"	"2006"	"Male"	"M"	68	390613	17.4
	"South Dakota"	"46"	"2007"	"2007"	"Male"	"M"	45	394973	11.4
	"South Dakota"	"46"	"2008"	"2008"	"Female"	"F"	13	400236	3.2 (Unreliable)
	"South Dakota"	"46"	"2008"	"2008"	"Male"	"M"	70	398888	17.5
	"South Dakota"	"46"	"2009"	"2009"	"Male"	"M"	70	403869	17.3
	"South Dakota"	"46"	"2010"	"2010"	"Female"	"F"	10	406799	2.5 (Unreliable)
	"South Dakota"	"46"	"2010"	"2010"	"Male"	"M"	63	407381	15.5
	"South Dakota"	"46"	"2011"	"2011"	"Female"	"F"	11	410891	2.7 (Unreliable)
	"South Dakota"	"46"	"2011"	"2011"	"Male"	"M"	56	413507	13.5
	"South Dakota"	"46"	"2012"	"2012"	"Female"	"F"	11	415431	2.6 (Unreliable)
	"South Dakota"	"46"	"2012"	"2012"	"Male"	"M"	73	419010	17.4
	"South Dakota"	"46"	"2013"	"2013"	"Male"	"M"	70	424615	16.5
	"South Dakota"	"46"	"2014"	"2014"	"Female"	"F"	17	423635	4.0 (Unreliable)
	"South Dakota"	"46"	"2014"	"2014"	"Male"	"M"	69	428926	16.1
	"South Dakota"	"46"	"2015"	"2015"	"Female"	"F"	13	425926	3.1 (Unreliable)
	"South Dakota"	"46"	"2015"	"2015"	"Male"	"M"	81	431993	18.8
	"South Dakota"	"46"	"2016"	"2016"	"Female"	"F"	17	429182	4.0 (Unreliable)
	"South Dakota"	"46"	"2016"	"2016"	"Male"	"M"	86	436272	19.7
	"Tennessee"	"47"	"1999"	"1999"	"Female"	"F"	130	2897466	4.5
	"Tennessee"	"47"	"1999"	"1999"	"Male"	"M"	713	2741240	26.0
	"Tennessee"	"47"	"2000"	"2000"	"Female"	"F"	133	2919008	4.6
	"Tennessee"	"47"	"2000"	"2000"	"Male"	"M"	760	2770275	27.4
	"Tennessee"	"47"	"2001"	"2001"	"Female"	"F"	129	2948421	4.4
	"Tennessee"	"47"	"2001"	"2001"	"Male"	"M"	713	2802368	25.4
	"Tennessee"	"47"	"2002"	"2002"	"Female"	"F"	157	2971873	5.3
	"Tennessee"	"47"	"2002"	"2002"	"Male"	"M"	745	2824045	26.4
	"Tennessee"	"47"	"2003"	"2003"	"Female"	"F"	143	3000983	4.8
	"Tennessee"	"47"	"2003"	"2003"	"Male"	"M"	691	2846829	24.3
	"Tennessee"	"47"	"2004"	"2004"	"Female"	"F"	141	3027931	4.7
	"Tennessee"	"47"	"2004"	"2004"	"Male"	"M"	726	2882878	25.2
	"Tennessee"	"47"	"2005"	"2005"	"Female"	"F"	148	3068439	4.8
	"Tennessee"	"47"	"2005"	"2005"	"Male"	"M"	825	2922618	28.2
	"Tennessee"	"47"	"2006"	"2006"	"Female"	"F"	151	3121455	4.8
	"Tennessee"	"47"	"2006"	"2006"	"Male"	"M"	787	2967311	26.5
	"Tennessee"	"47"	"2007"	"2007"	"Female"	"F"	156	3162280	4.9
	"Tennessee"	"47"	"2007"	"2007"	"Male"	"M"	766	3013447	25.4
	"Tennessee"	"47"	"2008"	"2008"	"Female"	"F"	164	3203115	5.1
	"Tennessee"	"47"	"2008"	"2008"	"Male"	"M"	817	3044296	26.8
	"Tennessee"	"47"	"2009"	"2009"	"Female"	"F"	124	3231769	3.8
	"Tennessee"	"47"	"2009"	"2009"	"Male"	"M"	841	3074250	27.4
	"Tennessee"	"47"	"2010"	"2010"	"Female"	"F"	157	3252601	4.8
	"Tennessee"	"47"	"2010"	"2010"	"Male"	"M"	769	3093504	24.9
	"Tennessee"	"47"	"2011"	"2011"	"Female"	"F"	164	3279685	5.0
	"Tennessee"	"47"	"2011"	"2011"	"Male"	"M"	777	3117949	24.9
	"Tennessee"	"47"	"2012"	"2012"	"Female"	"F"	154	3307668	4.7
	"Tennessee"	"47"	"2012"	"2012"	"Male"	"M"	838	3146638	26.6
	"Tennessee"	"47"	"2013"	"2013"	"Female"	"F"	166	3328090	5.0
	"Tennessee"	"47"	"2013"	"2013"	"Male"	"M"	857	3166731	27.1
	"Tennessee"	"47"	"2014"	"2014"	"Female"	"F"	158	3352833	4.7
	"Tennessee"	"47"	"2014"	"2014"	"Male"	"M"	855	3191830	26.8
	"Tennessee"	"47"	"2015"	"2015"	"Female"	"F"	181	3379230	5.4
	"Tennessee"	"47"	"2015"	"2015"	"Male"	"M"	885	3215826	27.5
	"Tennessee"	"47"	"2016"	"2016"	"Female"	"F"	182	3408679	5.3
	"Tennessee"	"47"	"2016"	"2016"	"Male"	"M"	958	3242515	29.5
	"Texas"	"48"	"1999"	"1999"	"Female"	"F"	337	10360202	3.3
	"Texas"	"48"	"1999"	"1999"	"Male"	"M"	1770	10198018	17.4
	"Texas"	"48"	"2000"	"2000"	"Female"	"F"	360	10498910	3.4
	"Texas"	"48"	"2000"	"2000"	"Male"	"M"	1785	10352910	17.2
	"Texas"	"48"	"2001"	"2001"	"Female"	"F"	370	10731190	3.4
	"Texas"	"48"	"2001"	"2001"	"Male"	"M"	1951	10588432	18.4
	"Texas"	"48"	"2002"	"2002"	"Female"	"F"	364	10914653	3.3
	"Texas"	"48"	"2002"	"2002"	"Male"	"M"	1909	10775672	17.7
	"Texas"	"48"	"2003"	"2003"	"Female"	"F"	389	11095953	3.5
	"Texas"	"48"	"2003"	"2003"	"Male"	"M"	2006	10934978	18.3
	"Texas"	"48"	"2004"	"2004"	"Female"	"F"	382	11278402	3.4
	"Texas"	"48"	"2004"	"2004"	"Male"	"M"	1941	11115621	17.5
	"Texas"	"48"	"2005"	"2005"	"Female"	"F"	390	11470439	3.4
	"Texas"	"48"	"2005"	"2005"	"Male"	"M"	2075	11307684	18.4
	"Texas"	"48"	"2006"	"2006"	"Female"	"F"	409	11771243	3.5
	"Texas"	"48"	"2006"	"2006"	"Male"	"M"	1993	11588337	17.2
	"Texas"	"48"	"2007"	"2007"	"Female"	"F"	368	12010572	3.1
	"Texas"	"48"	"2007"	"2007"	"Male"	"M"	2169	11821411	18.3
	"Texas"	"48"	"2008"	"2008"	"Female"	"F"	412	12249936	3.4
	"Texas"	"48"	"2008"	"2008"	"Male"	"M"	2162	12059103	17.9
	"Texas"	"48"	"2009"	"2009"	"Female"	"F"	423	12500150	3.4
	"Texas"	"48"	"2009"	"2009"	"Male"	"M"	2242	12301611	18.2
	"Texas"	"48"	"2010"	"2010"	"Female"	"F"	414	12673281	3.3
	"Texas"	"48"	"2010"	"2010"	"Male"	"M"	2279	12472280	18.3
	"Texas"	"48"	"2011"	"2011"	"Female"	"F"	429	12924099	3.3
	"Texas"	"48"	"2011"	"2011"	"Male"	"M"	2145	12722290	16.9
	"Texas"	"48"	"2012"	"2012"	"Female"	"F"	419	13136126	3.2
	"Texas"	"48"	"2012"	"2012"	"Male"	"M"	2296	12935529	17.7
	"Texas"	"48"	"2013"	"2013"	"Female"	"F"	445	13336093	3.3
	"Texas"	"48"	"2013"	"2013"	"Male"	"M"	2305	13137432	17.5
	"Texas"	"48"	"2014"	"2014"	"Female"	"F"	491	13572223	3.6
	"Texas"	"48"	"2014"	"2014"	"Male"	"M"	2333	13372528	17.4
	"Texas"	"48"	"2015"	"2015"	"Female"	"F"	531	13813647	3.8
	"Texas"	"48"	"2015"	"2015"	"Male"	"M"	2648	13615992	19.4
	"Texas"	"48"	"2016"	"2016"	"Female"	"F"	571	14031164	4.1
	"Texas"	"48"	"2016"	"2016"	"Male"	"M"	2747	13831432	19.9
	"Utah"	"49"	"1999"	"1999"	"Female"	"F"	21	1100167	1.9
	"Utah"	"49"	"1999"	"1999"	"Male"	"M"	165	1103315	15.0
	"Utah"	"49"	"2000"	"2000"	"Female"	"F"	27	1114138	2.4
	"Utah"	"49"	"2000"	"2000"	"Male"	"M"	165	1119031	14.7
	"Utah"	"49"	"2001"	"2001"	"Female"	"F"	35	1139182	3.1
	"Utah"	"49"	"2001"	"2001"	"Male"	"M"	191	1144533	16.7
	"Utah"	"49"	"2002"	"2002"	"Female"	"F"	26	1158853	2.2
	"Utah"	"49"	"2002"	"2002"	"Male"	"M"	175	1165962	15.0
	"Utah"	"49"	"2003"	"2003"	"Female"	"F"	28	1175867	2.4
	"Utah"	"49"	"2003"	"2003"	"Male"	"M"	199	1184270	16.8
	"Utah"	"49"	"2004"	"2004"	"Female"	"F"	25	1196749	2.1
	"Utah"	"49"	"2004"	"2004"	"Male"	"M"	195	1204831	16.2
	"Utah"	"49"	"2005"	"2005"	"Female"	"F"	27	1224741	2.2
	"Utah"	"49"	"2005"	"2005"	"Male"	"M"	199	1232978	16.1
	"Utah"	"49"	"2006"	"2006"	"Female"	"F"	35	1257991	2.8
	"Utah"	"49"	"2006"	"2006"	"Male"	"M"	187	1267516	14.8
	"Utah"	"49"	"2007"	"2007"	"Female"	"F"	38	1292672	2.9
	"Utah"	"49"	"2007"	"2007"	"Male"	"M"	203	1305074	15.6
	"Utah"	"49"	"2008"	"2008"	"Female"	"F"	31	1325631	2.3
	"Utah"	"49"	"2008"	"2008"	"Male"	"M"	200	1337398	15.0
	"Utah"	"49"	"2009"	"2009"	"Female"	"F"	40	1355509	3.0
	"Utah"	"49"	"2009"	"2009"	"Male"	"M"	213	1367912	15.6
	"Utah"	"49"	"2010"	"2010"	"Female"	"F"	42	1375568	3.1
	"Utah"	"49"	"2010"	"2010"	"Male"	"M"	266	1388317	19.2
	"Utah"	"49"	"2011"	"2011"	"Female"	"F"	53	1401492	3.8
	"Utah"	"49"	"2011"	"2011"	"Male"	"M"	245	1414632	17.3
	"Utah"	"49"	"2012"	"2012"	"Female"	"F"	38	1419977	2.7
	"Utah"	"49"	"2012"	"2012"	"Male"	"M"	281	1435805	19.6
	"Utah"	"49"	"2013"	"2013"	"Female"	"F"	49	1442748	3.4
	"Utah"	"49"	"2013"	"2013"	"Male"	"M"	285	1459915	19.5
	"Utah"	"49"	"2014"	"2014"	"Female"	"F"	48	1462056	3.3
	"Utah"	"49"	"2014"	"2014"	"Male"	"M"	275	1479780	18.6
	"Utah"	"49"	"2015"	"2015"	"Female"	"F"	49	1485572	3.3
	"Utah"	"49"	"2015"	"2015"	"Male"	"M"	310	1505060	20.6
	"Utah"	"49"	"2016"	"2016"	"Female"	"F"	54	1515323	3.6
	"Utah"	"49"	"2016"	"2016"	"Male"	"M"	309	1535894	20.1
	"Vermont"	"50"	"1999"	"1999"	"Female"	"F"	10	308398	3.2 (Unreliable)
	"Vermont"	"50"	"1999"	"1999"	"Male"	"M"	47	296285	15.9
	"Vermont"	"50"	"2000"	"2000"	"Male"	"M"	49	298337	16.4
	"Vermont"	"50"	"2001"	"2001"	"Male"	"M"	46	300444	15.3
	"Vermont"	"50"	"2002"	"2002"	"Male"	"M"	55	302483	18.2
	"Vermont"	"50"	"2003"	"2003"	"Male"	"M"	44	303652	14.5
	"Vermont"	"50"	"2004"	"2004"	"Male"	"M"	57	304840	18.7
	"Vermont"	"50"	"2005"	"2005"	"Male"	"M"	37	305793	12.1
	"Vermont"	"50"	"2006"	"2006"	"Male"	"M"	46	306602	15.0
	"Vermont"	"50"	"2007"	"2007"	"Male"	"M"	45	306943	14.7
	"Vermont"	"50"	"2008"	"2008"	"Male"	"M"	48	307429	15.6
	"Vermont"	"50"	"2009"	"2009"	"Male"	"M"	53	307689	17.2
	"Vermont"	"50"	"2010"	"2010"	"Female"	"F"	10	317535	3.1 (Unreliable)
	"Vermont"	"50"	"2010"	"2010"	"Male"	"M"	60	308206	19.5
	"Vermont"	"50"	"2011"	"2011"	"Male"	"M"	69	309023	22.3
	"Vermont"	"50"	"2012"	"2012"	"Male"	"M"	54	308939	17.5
	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	15	317714	4.7 (Unreliable)
	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	49	309426	15.8
	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	61	309355	19.7
	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	63	309064	20.4
	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	71	308466	23.0
	"Virginia"	"51"	"1999"	"1999"	"Female"	"F"	128	3569683	3.6
	"Virginia"	"51"	"1999"	"1999"	"Male"	"M"	686	3430491	20.0
	"Virginia"	"51"	"2000"	"2000"	"Female"	"F"	139	3606620	3.9
	"Virginia"	"51"	"2000"	"2000"	"Male"	"M"	650	3471895	18.7
	"Virginia"	"51"	"2001"	"2001"	"Female"	"F"	128	3665386	3.5
	"Virginia"	"51"	"2001"	"2001"	"Male"	"M"	633	3532976	17.9
	"Virginia"	"51"	"2002"	"2002"	"Female"	"F"	126	3713695	3.4
	"Virginia"	"51"	"2002"	"2002"	"Male"	"M"	674	3573178	18.9
	"Virginia"	"51"	"2003"	"2003"	"Female"	"F"	119	3757780	3.2
	"Virginia"	"51"	"2003"	"2003"	"Male"	"M"	686	3609197	19.0
	"Virginia"	"51"	"2004"	"2004"	"Female"	"F"	133	3814310	3.5
	"Virginia"	"51"	"2004"	"2004"	"Male"	"M"	677	3661265	18.5
	"Virginia"	"51"	"2005"	"2005"	"Female"	"F"	129	3863646	3.3
	"Virginia"	"51"	"2005"	"2005"	"Male"	"M"	751	3713459	20.2
	"Virginia"	"51"	"2006"	"2006"	"Female"	"F"	129	3908475	3.3
	"Virginia"	"51"	"2006"	"2006"	"Male"	"M"	673	3765250	17.9
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	132	3947966	3.3
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	680	3803034	17.9
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	112	3988983	2.8
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	694	3844513	18.1
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	120	4037895	3.0
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	700	3888042	18.0
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	127	4075041	3.1
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	737	3925983	18.8
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	140	4127214	3.4
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	713	3982821	17.9
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	104	4166416	2.5
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	724	4025632	18.0
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	140	4200657	3.3
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	715	4062035	17.6
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	140	4227373	3.3
	"Virginia"	"51"	"2014"	"2014"	"Male"	"M"	737	4089999	18.0
	"Virginia"	"51"	"2015"	"2015"	"Female"	"F"	150	4251666	3.5
	"Virginia"	"51"	"2015"	"2015"	"Male"	"M"	784	4115921	19.0
	"Virginia"	"51"	"2016"	"2016"	"Female"	"F"	163	4274994	3.8
	"Virginia"	"51"	"2016"	"2016"	"Male"	"M"	875	4136814	21.2
	"Washington"	"53"	"1999"	"1999"	"Female"	"F"	84	2934901	2.9
	"Washington"	"53"	"1999"	"1999"	"Male"	"M"	493	2907663	17.0
	"Washington"	"53"	"2000"	"2000"	"Female"	"F"	76	2959821	2.6
	"Washington"	"53"	"2000"	"2000"	"Male"	"M"	443	2934300	15.1
	"Washington"	"53"	"2001"	"2001"	"Female"	"F"	88	3002080	2.9
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	416	2983642	13.9
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	74	3036742	2.4
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	486	3015607	16.1
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	80	3065739	2.6
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	479	3038376	15.8
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	91	3107815	2.9
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	470	3070830	15.3
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	69	3145396	2.2
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	486	3111909	15.6
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	65	3200695	2.0
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	472	3170058	14.9
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	65	3247800	2.0
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	477	3213787	14.8
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	67	3293162	2.0
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	511	3269069	15.6
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	101	3343920	3.0
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	500	3323506	15.0
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	100	3374833	3.0
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	494	3349707	14.7
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	97	3423305	2.8
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	501	3399215	14.7
	"Washington"	"53"	"2012"	"2012"	"Female"	"F"	95	3458706	2.7
	"Washington"	"53"	"2012"	"2012"	"Male"	"M"	570	3436520	16.6
	"Washington"	"53"	"2013"	"2013"	"Female"	"F"	90	3493208	2.6
	"Washington"	"53"	"2013"	"2013"	"Male"	"M"	523	3474798	15.1
	"Washington"	"53"	"2014"	"2014"	"Female"	"F"	106	3533086	3.0
	"Washington"	"53"	"2014"	"2014"	"Male"	"M"	574	3521110	16.3
	"Washington"	"53"	"2015"	"2015"	"Female"	"F"	131	3584798	3.7
	"Washington"	"53"	"2015"	"2015"	"Male"	"M"	574	3575492	16.1
	"Washington"	"53"	"2016"	"2016"	"Female"	"F"	96	3646600	2.6
	"Washington"	"53"	"2016"	"2016"	"Male"	"M"	571	3641400	15.7
	"West Virginia"	"54"	"1999"	"1999"	"Female"	"F"	36	931809	3.9
	"West Virginia"	"54"	"1999"	"1999"	"Male"	"M"	213	879990	24.2
	"West Virginia"	"54"	"2000"	"2000"	"Female"	"F"	36	929174	3.9
	"West Virginia"	"54"	"2000"	"2000"	"Male"	"M"	203	879170	23.1
	"West Virginia"	"54"	"2001"	"2001"	"Female"	"F"	37	923643	4.0
	"West Virginia"	"54"	"2001"	"2001"	"Male"	"M"	211	877838	24.0
	"West Virginia"	"54"	"2002"	"2002"	"Female"	"F"	32	923841	3.5
	"West Virginia"	"54"	"2002"	"2002"	"Male"	"M"	238	881573	27.0
	"West Virginia"	"54"	"2003"	"2003"	"Female"	"F"	42	925835	4.5
	"West Virginia"	"54"	"2003"	"2003"	"Male"	"M"	222	886460	25.0
	"West Virginia"	"54"	"2004"	"2004"	"Female"	"F"	38	927027	4.1
	"West Virginia"	"54"	"2004"	"2004"	"Male"	"M"	212	889411	23.8
	"West Virginia"	"54"	"2005"	"2005"	"Female"	"F"	46	927690	5.0
	"West Virginia"	"54"	"2005"	"2005"	"Male"	"M"	214	892802	24.0
	"West Virginia"	"54"	"2006"	"2006"	"Female"	"F"	53	930605	5.7
	"West Virginia"	"54"	"2006"	"2006"	"Male"	"M"	198	897307	22.1
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	34	932683	3.6
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	232	901369	25.7
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	44	934911	4.7
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	192	905399	21.2
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	38	937434	4.1
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	213	910341	23.4
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	36	939408	3.8
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	233	913586	25.5
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	51	939647	5.4
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	221	915325	24.1
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	51	939735	5.4
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	218	916825	23.8
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	30	937378	3.2
	"West Virginia"	"54"	"2013"	"2013"	"Male"	"M"	243	915853	26.5
	"West Virginia"	"54"	"2014"	"2014"	"Female"	"F"	52	935068	5.6
	"West Virginia"	"54"	"2014"	"2014"	"Male"	"M"	227	913446	24.9
	"West Virginia"	"54"	"2015"	"2015"	"Female"	"F"	42	930656	4.5
	"West Virginia"	"54"	"2015"	"2015"	"Male"	"M"	228	910397	25.0
	"West Virginia"	"54"	"2016"	"2016"	"Female"	"F"	53	925159	5.7
	"West Virginia"	"54"	"2016"	"2016"	"Male"	"M"	268	905943	29.6
	"Wisconsin"	"55"	"1999"	"1999"	"Female"	"F"	48	2701525	1.8
	"Wisconsin"	"55"	"1999"	"1999"	"Male"	"M"	397	2631141	15.1
	"Wisconsin"	"55"	"2000"	"2000"	"Female"	"F"	50	2714634	1.8
	"Wisconsin"	"55"	"2000"	"2000"	"Male"	"M"	379	2649041	14.3
	"Wisconsin"	"55"	"2001"	"2001"	"Female"	"F"	45	2733647	1.6
	"Wisconsin"	"55"	"2001"	"2001"	"Male"	"M"	425	2673188	15.9
