"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"Montana"	"30"	"2001"	"2001"	"Homicide"	"3"	20	906961	2.2
	"Montana"	"30"	"2002"	"2002"	"Suicide"	"2"	115	911667	12.6
	"Montana"	"30"	"2003"	"2003"	"Suicide"	"2"	120	919630	13.0
	"Montana"	"30"	"2003"	"2003"	"Homicide"	"3"	20	919630	2.2
	"Montana"	"30"	"2004"	"2004"	"Suicide"	"2"	105	930009	11.3
	"Montana"	"30"	"2004"	"2004"	"Homicide"	"3"	12	930009	1.3 (Unreliable)
	"Montana"	"30"	"2005"	"2005"	"Suicide"	"2"	135	940102	14.4
	"Montana"	"30"	"2005"	"2005"	"Homicide"	"3"	17	940102	1.8 (Unreliable)
	"Montana"	"30"	"2006"	"2006"	"Suicide"	"2"	102	952692	10.7
	"Montana"	"30"	"2006"	"2006"	"Homicide"	"3"	11	952692	1.2 (Unreliable)
	"Montana"	"30"	"2007"	"2007"	"Suicide"	"2"	120	964706	12.4
	"Montana"	"30"	"2007"	"2007"	"Homicide"	"3"	15	964706	1.6 (Unreliable)
	"Montana"	"30"	"2008"	"2008"	"Suicide"	"2"	132	976415	13.5
	"Montana"	"30"	"2008"	"2008"	"Homicide"	"3"	16	976415	1.6 (Unreliable)
	"Montana"	"30"	"2009"	"2009"	"Suicide"	"2"	136	983982	13.8
	"Montana"	"30"	"2009"	"2009"	"Homicide"	"3"	21	983982	2.1
	"Montana"	"30"	"2010"	"2010"	"Suicide"	"2"	141	989415	14.3
	"Montana"	"30"	"2010"	"2010"	"Homicide"	"3"	17	989415	1.7 (Unreliable)
	"Montana"	"30"	"2011"	"2011"	"Suicide"	"2"	152	997821	15.2
	"Montana"	"30"	"2011"	"2011"	"Homicide"	"3"	11	997821	1.1 (Unreliable)
	"Montana"	"30"	"2012"	"2012"	"Suicide"	"2"	153	1005196	15.2
	"Montana"	"30"	"2012"	"2012"	"Homicide"	"3"	10	1005196	1.0 (Unreliable)
	"Montana"	"30"	"2013"	"2013"	"Suicide"	"2"	147	1014314	14.5
	"Montana"	"30"	"2013"	"2013"	"Homicide"	"3"	14	1014314	1.4 (Unreliable)
	"Montana"	"30"	"2014"	"2014"	"Suicide"	"2"	149	1022867	14.6
	"Montana"	"30"	"2014"	"2014"	"Homicide"	"3"	14	1022867	1.4 (Unreliable)
	"Montana"	"30"	"2015"	"2015"	"Suicide"	"2"	174	1032073	16.9
	"Montana"	"30"	"2015"	"2015"	"Homicide"	"3"	20	1032073	1.9
	"Montana"	"30"	"2016"	"2016"	"Suicide"	"2"	162	1042520	15.5
	"Montana"	"30"	"2016"	"2016"	"Homicide"	"3"	18	1042520	1.7 (Unreliable)
	"Nebraska"	"31"	"1999"	"1999"	"Suicide"	"2"	108	1704764	6.3
	"Nebraska"	"31"	"1999"	"1999"	"Homicide"	"3"	29	1704764	1.7
	"Nebraska"	"31"	"2000"	"2000"	"Suicide"	"2"	115	1711263	6.7
	"Nebraska"	"31"	"2000"	"2000"	"Homicide"	"3"	41	1711263	2.4
	"Nebraska"	"31"	"2001"	"2001"	"Suicide"	"2"	107	1719836	6.2
	"Nebraska"	"31"	"2001"	"2001"	"Homicide"	"3"	21	1719836	1.2
	"Nebraska"	"31"	"2002"	"2002"	"Suicide"	"2"	105	1728292	6.1
	"Nebraska"	"31"	"2002"	"2002"	"Homicide"	"3"	27	1728292	1.6
	"Nebraska"	"31"	"2003"	"2003"	"Suicide"	"2"	91	1738643	5.2
	"Nebraska"	"31"	"2003"	"2003"	"Homicide"	"3"	31	1738643	1.8
	"Nebraska"	"31"	"2004"	"2004"	"Suicide"	"2"	87	1749370	5.0
	"Nebraska"	"31"	"2004"	"2004"	"Homicide"	"3"	24	1749370	1.4
	"Nebraska"	"31"	"2005"	"2005"	"Suicide"	"2"	100	1761497	5.7
	"Nebraska"	"31"	"2005"	"2005"	"Homicide"	"3"	28	1761497	1.6
	"Nebraska"	"31"	"2006"	"2006"	"Suicide"	"2"	105	1772693	5.9
	"Nebraska"	"31"	"2006"	"2006"	"Homicide"	"3"	31	1772693	1.7
	"Nebraska"	"31"	"2007"	"2007"	"Suicide"	"2"	89	1783440	5.0
	"Nebraska"	"31"	"2007"	"2007"	"Homicide"	"3"	43	1783440	2.4
	"Nebraska"	"31"	"2008"	"2008"	"Suicide"	"2"	98	1796378	5.5
	"Nebraska"	"31"	"2008"	"2008"	"Homicide"	"3"	49	1796378	2.7
	"Nebraska"	"31"	"2009"	"2009"	"Suicide"	"2"	93	1812683	5.1
	"Nebraska"	"31"	"2009"	"2009"	"Homicide"	"3"	31	1812683	1.7
	"Nebraska"	"31"	"2010"	"2010"	"Suicide"	"2"	106	1826341	5.8
	"Nebraska"	"31"	"2010"	"2010"	"Homicide"	"3"	41	1826341	2.2
	"Nebraska"	"31"	"2011"	"2011"	"Suicide"	"2"	111	1842283	6.0
	"Nebraska"	"31"	"2011"	"2011"	"Homicide"	"3"	41	1842283	2.2
	"Nebraska"	"31"	"2012"	"2012"	"Suicide"	"2"	115	1855725	6.2
	"Nebraska"	"31"	"2012"	"2012"	"Homicide"	"3"	46	1855725	2.5
	"Nebraska"	"31"	"2013"	"2013"	"Suicide"	"2"	111	1868559	5.9
	"Nebraska"	"31"	"2013"	"2013"	"Homicide"	"3"	51	1868559	2.7
	"Nebraska"	"31"	"2014"	"2014"	"Suicide"	"2"	133	1881145	7.1
	"Nebraska"	"31"	"2014"	"2014"	"Homicide"	"3"	39	1881145	2.1
	"Nebraska"	"31"	"2015"	"2015"	"Suicide"	"2"	114	1893765	6.0
	"Nebraska"	"31"	"2015"	"2015"	"Homicide"	"3"	50	1893765	2.6
	"Nebraska"	"31"	"2016"	"2016"	"Suicide"	"2"	116	1907116	6.1
	"Nebraska"	"31"	"2016"	"2016"	"Homicide"	"3"	45	1907116	2.4
	"Nevada"	"32"	"1999"	"1999"	"Suicide"	"2"	259	1934718	13.4
	"Nevada"	"32"	"1999"	"1999"	"Homicide"	"3"	100	1934718	5.2
	"Nevada"	"32"	"2000"	"2000"	"Suicide"	"2"	241	1998257	12.1
	"Nevada"	"32"	"2000"	"2000"	"Homicide"	"3"	89	1998257	4.5
	"Nevada"	"32"	"2001"	"2001"	"Suicide"	"2"	219	2098399	10.4
	"Nevada"	"32"	"2001"	"2001"	"Homicide"	"3"	109	2098399	5.2
	"Nevada"	"32"	"2002"	"2002"	"Suicide"	"2"	245	2173791	11.3
	"Nevada"	"32"	"2002"	"2002"	"Homicide"	"3"	114	2173791	5.2
	"Nevada"	"32"	"2003"	"2003"	"Suicide"	"2"	247	2248850	11.0
	"Nevada"	"32"	"2003"	"2003"	"Homicide"	"3"	114	2248850	5.1
	"Nevada"	"32"	"2004"	"2004"	"Suicide"	"2"	249	2346222	10.6
	"Nevada"	"32"	"2004"	"2004"	"Homicide"	"3"	123	2346222	5.2
	"Nevada"	"32"	"2005"	"2005"	"Suicide"	"2"	262	2432143	10.8
	"Nevada"	"32"	"2005"	"2005"	"Homicide"	"3"	115	2432143	4.7
	"Nevada"	"32"	"2006"	"2006"	"Suicide"	"2"	255	2522658	10.1
	"Nevada"	"32"	"2006"	"2006"	"Homicide"	"3"	131	2522658	5.2
	"Nevada"	"32"	"2007"	"2007"	"Suicide"	"2"	270	2601072	10.4
	"Nevada"	"32"	"2007"	"2007"	"Homicide"	"3"	131	2601072	5.0
	"Nevada"	"32"	"2008"	"2008"	"Suicide"	"2"	291	2653630	11.0
	"Nevada"	"32"	"2008"	"2008"	"Homicide"	"3"	100	2653630	3.8
	"Nevada"	"32"	"2009"	"2009"	"Suicide"	"2"	295	2684665	11.0
	"Nevada"	"32"	"2009"	"2009"	"Homicide"	"3"	97	2684665	3.6
	"Nevada"	"32"	"2010"	"2010"	"Suicide"	"2"	289	2700551	10.7
	"Nevada"	"32"	"2010"	"2010"	"Homicide"	"3"	90	2700551	3.3
	"Nevada"	"32"	"2011"	"2011"	"Suicide"	"2"	272	2718379	10.0
	"Nevada"	"32"	"2011"	"2011"	"Homicide"	"3"	84	2718379	3.1
	"Nevada"	"32"	"2012"	"2012"	"Suicide"	"2"	274	2752565	10.0
	"Nevada"	"32"	"2012"	"2012"	"Homicide"	"3"	77	2752565	2.8
	"Nevada"	"32"	"2013"	"2013"	"Suicide"	"2"	292	2786464	10.5
	"Nevada"	"32"	"2013"	"2013"	"Homicide"	"3"	88	2786464	3.2
	"Nevada"	"32"	"2014"	"2014"	"Suicide"	"2"	309	2833013	10.9
	"Nevada"	"32"	"2014"	"2014"	"Homicide"	"3"	106	2833013	3.7
	"Nevada"	"32"	"2015"	"2015"	"Suicide"	"2"	293	2883758	10.2
	"Nevada"	"32"	"2015"	"2015"	"Homicide"	"3"	128	2883758	4.4
	"Nevada"	"32"	"2016"	"2016"	"Suicide"	"2"	334	2940058	11.4
	"Nevada"	"32"	"2016"	"2016"	"Homicide"	"3"	149	2940058	5.1
	"New Hampshire"	"33"	"1999"	"1999"	"Suicide"	"2"	64	1222014	5.2
	"New Hampshire"	"33"	"2000"	"2000"	"Suicide"	"2"	67	1235786	5.4
	"New Hampshire"	"33"	"2001"	"2001"	"Suicide"	"2"	79	1255517	6.3
	"New Hampshire"	"33"	"2002"	"2002"	"Suicide"	"2"	66	1269089	5.2
	"New Hampshire"	"33"	"2003"	"2003"	"Suicide"	"2"	75	1279840	5.9
	"New Hampshire"	"33"	"2004"	"2004"	"Suicide"	"2"	57	1290121	4.4
	"New Hampshire"	"33"	"2004"	"2004"	"Homicide"	"3"	11	1290121	0.9 (Unreliable)
	"New Hampshire"	"33"	"2005"	"2005"	"Suicide"	"2"	79	1298492	6.1
	"New Hampshire"	"33"	"2006"	"2006"	"Suicide"	"2"	69	1308389	5.3
	"New Hampshire"	"33"	"2006"	"2006"	"Homicide"	"3"	12	1308389	0.9 (Unreliable)
	"New Hampshire"	"33"	"2007"	"2007"	"Suicide"	"2"	71	1312540	5.4
	"New Hampshire"	"33"	"2008"	"2008"	"Suicide"	"2"	85	1315906	6.5
	"New Hampshire"	"33"	"2009"	"2009"	"Suicide"	"2"	82	1316102	6.2
	"New Hampshire"	"33"	"2010"	"2010"	"Suicide"	"2"	102	1316470	7.7
	"New Hampshire"	"33"	"2011"	"2011"	"Suicide"	"2"	75	1318473	5.7
	"New Hampshire"	"33"	"2011"	"2011"	"Homicide"	"3"	10	1318473	0.8 (Unreliable)
	"New Hampshire"	"33"	"2012"	"2012"	"Suicide"	"2"	98	1321182	7.4
	"New Hampshire"	"33"	"2012"	"2012"	"Homicide"	"3"	13	1321182	1.0 (Unreliable)
	"New Hampshire"	"33"	"2013"	"2013"	"Suicide"	"2"	81	1322687	6.1
	"New Hampshire"	"33"	"2014"	"2014"	"Suicide"	"2"	110	1328743	8.3
	"New Hampshire"	"33"	"2015"	"2015"	"Suicide"	"2"	107	1330111	8.0
	"New Hampshire"	"33"	"2015"	"2015"	"Homicide"	"3"	12	1330111	0.9 (Unreliable)
	"New Hampshire"	"33"	"2016"	"2016"	"Suicide"	"2"	123	1334795	9.2
	"New Jersey"	"34"	"1999"	"1999"	"Suicide"	"2"	195	8359592	2.3
	"New Jersey"	"34"	"1999"	"1999"	"Homicide"	"3"	153	8359592	1.8
	"New Jersey"	"34"	"2000"	"2000"	"Unintentional"	"1"	12	8414350	0.1 (Unreliable)
	"New Jersey"	"34"	"2000"	"2000"	"Suicide"	"2"	154	8414350	1.8
	"New Jersey"	"34"	"2000"	"2000"	"Homicide"	"3"	172	8414350	2.0
	"New Jersey"	"34"	"2001"	"2001"	"Unintentional"	"1"	11	8492671	0.1 (Unreliable)
	"New Jersey"	"34"	"2001"	"2001"	"Suicide"	"2"	167	8492671	2.0
	"New Jersey"	"34"	"2001"	"2001"	"Homicide"	"3"	185	8492671	2.2
	"New Jersey"	"34"	"2002"	"2002"	"Unintentional"	"1"	28	8552643	0.3
	"New Jersey"	"34"	"2002"	"2002"	"Suicide"	"2"	176	8552643	2.1
	"New Jersey"	"34"	"2002"	"2002"	"Homicide"	"3"	208	8552643	2.4
	"New Jersey"	"34"	"2003"	"2003"	"Unintentional"	"1"	10	8601402	0.1 (Unreliable)
	"New Jersey"	"34"	"2003"	"2003"	"Suicide"	"2"	183	8601402	2.1
	"New Jersey"	"34"	"2003"	"2003"	"Homicide"	"3"	257	8601402	3.0
	"New Jersey"	"34"	"2004"	"2004"	"Unintentional"	"1"	10	8634561	0.1 (Unreliable)
	"New Jersey"	"34"	"2004"	"2004"	"Suicide"	"2"	185	8634561	2.1
	"New Jersey"	"34"	"2004"	"2004"	"Homicide"	"3"	253	8634561	2.9
	"New Jersey"	"34"	"2005"	"2005"	"Suicide"	"2"	136	8651974	1.6
	"New Jersey"	"34"	"2005"	"2005"	"Homicide"	"3"	288	8651974	3.3
	"New Jersey"	"34"	"2006"	"2006"	"Unintentional"	"1"	14	8661679	0.2 (Unreliable)
	"New Jersey"	"34"	"2006"	"2006"	"Suicide"	"2"	173	8661679	2.0
	"New Jersey"	"34"	"2006"	"2006"	"Homicide"	"3"	301	8661679	3.5
	"New Jersey"	"34"	"2007"	"2007"	"Suicide"	"2"	165	8677885	1.9
	"New Jersey"	"34"	"2007"	"2007"	"Homicide"	"3"	276	8677885	3.2
	"New Jersey"	"34"	"2008"	"2008"	"Suicide"	"2"	175	8711090	2.0
	"New Jersey"	"34"	"2008"	"2008"	"Homicide"	"3"	244	8711090	2.8
	"New Jersey"	"34"	"2009"	"2009"	"Suicide"	"2"	173	8755602	2.0
	"New Jersey"	"34"	"2009"	"2009"	"Homicide"	"3"	229	8755602	2.6
	"New Jersey"	"34"	"2010"	"2010"	"Suicide"	"2"	187	8791894	2.1
	"New Jersey"	"34"	"2010"	"2010"	"Homicide"	"3"	260	8791894	3.0
	"New Jersey"	"34"	"2011"	"2011"	"Suicide"	"2"	181	8841243	2.0
	"New Jersey"	"34"	"2011"	"2011"	"Homicide"	"3"	288	8841243	3.3
	"New Jersey"	"34"	"2012"	"2012"	"Suicide"	"2"	160	8873211	1.8
	"New Jersey"	"34"	"2012"	"2012"	"Homicide"	"3"	276	8873211	3.1
	"New Jersey"	"34"	"2013"	"2013"	"Suicide"	"2"	194	8899162	2.2
	"New Jersey"	"34"	"2013"	"2013"	"Homicide"	"3"	298	8899162	3.3
	"New Jersey"	"34"	"2014"	"2014"	"Suicide"	"2"	194	8925001	2.2
	"New Jersey"	"34"	"2014"	"2014"	"Homicide"	"3"	265	8925001	3.0
	"New Jersey"	"34"	"2015"	"2015"	"Suicide"	"2"	189	8935421	2.1
	"New Jersey"	"34"	"2015"	"2015"	"Homicide"	"3"	273	8935421	3.1
	"New Jersey"	"34"	"2016"	"2016"	"Suicide"	"2"	176	8944469	2.0
	"New Jersey"	"34"	"2016"	"2016"	"Homicide"	"3"	297	8944469	3.3
	"New Mexico"	"35"	"1999"	"1999"	"Unintentional"	"1"	11	1808082	0.6 (Unreliable)
	"New Mexico"	"35"	"1999"	"1999"	"Suicide"	"2"	180	1808082	10.0
	"New Mexico"	"35"	"1999"	"1999"	"Homicide"	"3"	91	1808082	5.0
	"New Mexico"	"35"	"2000"	"2000"	"Unintentional"	"1"	10	1819046	0.5 (Unreliable)
	"New Mexico"	"35"	"2000"	"2000"	"Suicide"	"2"	175	1819046	9.6
	"New Mexico"	"35"	"2000"	"2000"	"Homicide"	"3"	99	1819046	5.4
	"New Mexico"	"35"	"2001"	"2001"	"Suicide"	"2"	188	1831690	10.3
	"New Mexico"	"35"	"2001"	"2001"	"Homicide"	"3"	67	1831690	3.7
	"New Mexico"	"35"	"2002"	"2002"	"Suicide"	"2"	211	1855309	11.4
	"New Mexico"	"35"	"2002"	"2002"	"Homicide"	"3"	81	1855309	4.4
	"New Mexico"	"35"	"2003"	"2003"	"Unintentional"	"1"	18	1877574	1.0 (Unreliable)
	"New Mexico"	"35"	"2003"	"2003"	"Suicide"	"2"	211	1877574	11.2
	"New Mexico"	"35"	"2003"	"2003"	"Homicide"	"3"	87	1877574	4.6
	"New Mexico"	"35"	"2004"	"2004"	"Suicide"	"2"	196	1903808	10.3
	"New Mexico"	"35"	"2004"	"2004"	"Homicide"	"3"	81	1903808	4.3
	"New Mexico"	"35"	"2005"	"2005"	"Suicide"	"2"	178	1932274	9.2
	"New Mexico"	"35"	"2005"	"2005"	"Homicide"	"3"	77	1932274	4.0
	"New Mexico"	"35"	"2006"	"2006"	"Suicide"	"2"	193	1962137	9.8
	"New Mexico"	"35"	"2006"	"2006"	"Homicide"	"3"	73	1962137	3.7
	"New Mexico"	"35"	"2007"	"2007"	"Unintentional"	"1"	10	1990070	0.5 (Unreliable)
	"New Mexico"	"35"	"2007"	"2007"	"Suicide"	"2"	189	1990070	9.5
	"New Mexico"	"35"	"2007"	"2007"	"Homicide"	"3"	78	1990070	3.9
	"New Mexico"	"35"	"2007"	"2007"	"Undetermined "	"4"	10	1990070	0.5 (Unreliable)
	"New Mexico"	"35"	"2008"	"2008"	"Suicide"	"2"	195	2010662	9.7
	"New Mexico"	"35"	"2008"	"2008"	"Homicide"	"3"	86	2010662	4.3
	"New Mexico"	"35"	"2009"	"2009"	"Suicide"	"2"	192	2036802	9.4
	"New Mexico"	"35"	"2009"	"2009"	"Homicide"	"3"	92	2036802	4.5
	"New Mexico"	"35"	"2010"	"2010"	"Suicide"	"2"	204	2059179	9.9
	"New Mexico"	"35"	"2010"	"2010"	"Homicide"	"3"	76	2059179	3.7
	"New Mexico"	"35"	"2011"	"2011"	"Suicide"	"2"	221	2077756	10.6
	"New Mexico"	"35"	"2011"	"2011"	"Homicide"	"3"	73	2077756	3.5
	"New Mexico"	"35"	"2012"	"2012"	"Suicide"	"2"	230	2083784	11.0
	"New Mexico"	"35"	"2012"	"2012"	"Homicide"	"3"	80	2083784	3.8
	"New Mexico"	"35"	"2013"	"2013"	"Suicide"	"2"	222	2085193	10.6
	"New Mexico"	"35"	"2013"	"2013"	"Homicide"	"3"	82	2085193	3.9
	"New Mexico"	"35"	"2014"	"2014"	"Suicide"	"2"	244	2083024	11.7
	"New Mexico"	"35"	"2014"	"2014"	"Homicide"	"3"	76	2083024	3.6
	"New Mexico"	"35"	"2015"	"2015"	"Suicide"	"2"	275	2080328	13.2
	"New Mexico"	"35"	"2015"	"2015"	"Homicide"	"3"	91	2080328	4.4
	"New Mexico"	"35"	"2016"	"2016"	"Suicide"	"2"	243	2081015	11.7
	"New Mexico"	"35"	"2016"	"2016"	"Homicide"	"3"	113	2081015	5.4
	"New York"	"36"	"1999"	"1999"	"Unintentional"	"1"	23	18882725	0.1
	"New York"	"36"	"1999"	"1999"	"Suicide"	"2"	439	18882725	2.3
	"New York"	"36"	"1999"	"1999"	"Homicide"	"3"	540	18882725	2.9
	"New York"	"36"	"2000"	"2000"	"Unintentional"	"1"	23	18976457	0.1
	"New York"	"36"	"2000"	"2000"	"Suicide"	"2"	450	18976457	2.4
	"New York"	"36"	"2000"	"2000"	"Homicide"	"3"	602	18976457	3.2
	"New York"	"36"	"2001"	"2001"	"Unintentional"	"1"	21	19082838	0.1
	"New York"	"36"	"2001"	"2001"	"Suicide"	"2"	453	19082838	2.4
	"New York"	"36"	"2001"	"2001"	"Homicide"	"3"	583	19082838	3.1
	"New York"	"36"	"2002"	"2002"	"Unintentional"	"1"	16	19137800	0.1 (Unreliable)
	"New York"	"36"	"2002"	"2002"	"Suicide"	"2"	411	19137800	2.1
	"New York"	"36"	"2002"	"2002"	"Homicide"	"3"	550	19137800	2.9
	"New York"	"36"	"2003"	"2003"	"Unintentional"	"1"	22	19175939	0.1
	"New York"	"36"	"2003"	"2003"	"Suicide"	"2"	412	19175939	2.1
	"New York"	"36"	"2003"	"2003"	"Homicide"	"3"	589	19175939	3.1
	"New York"	"36"	"2004"	"2004"	"Unintentional"	"1"	22	19171567	0.1
	"New York"	"36"	"2004"	"2004"	"Suicide"	"2"	401	19171567	2.1
	"New York"	"36"	"2004"	"2004"	"Homicide"	"3"	516	19171567	2.7
	"New York"	"36"	"2005"	"2005"	"Unintentional"	"1"	33	19132610	0.2
	"New York"	"36"	"2005"	"2005"	"Suicide"	"2"	456	19132610	2.4
	"New York"	"36"	"2005"	"2005"	"Homicide"	"3"	515	19132610	2.7
	"New York"	"36"	"2006"	"2006"	"Unintentional"	"1"	12	19104631	0.1 (Unreliable)
	"New York"	"36"	"2006"	"2006"	"Suicide"	"2"	412	19104631	2.2
	"New York"	"36"	"2006"	"2006"	"Homicide"	"3"	570	19104631	3.0
	"New York"	"36"	"2007"	"2007"	"Suicide"	"2"	441	19132335	2.3
	"New York"	"36"	"2007"	"2007"	"Homicide"	"3"	522	19132335	2.7
	"New York"	"36"	"2008"	"2008"	"Unintentional"	"1"	11	19212436	0.1 (Unreliable)
	"New York"	"36"	"2008"	"2008"	"Suicide"	"2"	429	19212436	2.2
	"New York"	"36"	"2008"	"2008"	"Homicide"	"3"	508	19212436	2.6
	"New York"	"36"	"2009"	"2009"	"Unintentional"	"1"	12	19307066	0.1 (Unreliable)
	"New York"	"36"	"2009"	"2009"	"Suicide"	"2"	422	19307066	2.2
	"New York"	"36"	"2009"	"2009"	"Homicide"	"3"	505	19307066	2.6
	"New York"	"36"	"2010"	"2010"	"Unintentional"	"1"	13	19378102	0.1 (Unreliable)
	"New York"	"36"	"2010"	"2010"	"Suicide"	"2"	459	19378102	2.4
	"New York"	"36"	"2010"	"2010"	"Homicide"	"3"	527	19378102	2.7
	"New York"	"36"	"2011"	"2011"	"Suicide"	"2"	505	19519529	2.6
	"New York"	"36"	"2011"	"2011"	"Homicide"	"3"	466	19519529	2.4
	"New York"	"36"	"2012"	"2012"	"Suicide"	"2"	516	19602769	2.6
	"New York"	"36"	"2012"	"2012"	"Homicide"	"3"	436	19602769	2.2
	"New York"	"36"	"2013"	"2013"	"Suicide"	"2"	465	19673546	2.4
	"New York"	"36"	"2013"	"2013"	"Homicide"	"3"	380	19673546	1.9
	"New York"	"36"	"2014"	"2014"	"Unintentional"	"1"	10	19718515	0.1 (Unreliable)
	"New York"	"36"	"2014"	"2014"	"Suicide"	"2"	474	19718515	2.4
	"New York"	"36"	"2014"	"2014"	"Homicide"	"3"	372	19718515	1.9
	"New York"	"36"	"2015"	"2015"	"Suicide"	"2"	421	19747183	2.1
	"New York"	"36"	"2015"	"2015"	"Homicide"	"3"	408	19747183	2.1
	"New York"	"36"	"2016"	"2016"	"Suicide"	"2"	490	19745289	2.5
	"New York"	"36"	"2016"	"2016"	"Homicide"	"3"	390	19745289	2.0
	"North Carolina"	"37"	"1999"	"1999"	"Unintentional"	"1"	25	7949361	0.3
	"North Carolina"	"37"	"1999"	"1999"	"Suicide"	"2"	567	7949361	7.1
	"North Carolina"	"37"	"1999"	"1999"	"Homicide"	"3"	459	7949361	5.8
	"North Carolina"	"37"	"2000"	"2000"	"Unintentional"	"1"	28	8049313	0.3
	"North Carolina"	"37"	"2000"	"2000"	"Suicide"	"2"	621	8049313	7.7
	"North Carolina"	"37"	"2000"	"2000"	"Homicide"	"3"	458	8049313	5.7
	"North Carolina"	"37"	"2001"	"2001"	"Unintentional"	"1"	32	8210122	0.4
	"North Carolina"	"37"	"2001"	"2001"	"Suicide"	"2"	632	8210122	7.7
	"North Carolina"	"37"	"2001"	"2001"	"Homicide"	"3"	418	8210122	5.1
	"North Carolina"	"37"	"2002"	"2002"	"Unintentional"	"1"	26	8326201	0.3
	"North Carolina"	"37"	"2002"	"2002"	"Suicide"	"2"	630	8326201	7.6
	"North Carolina"	"37"	"2002"	"2002"	"Homicide"	"3"	467	8326201	5.6
	"North Carolina"	"37"	"2003"	"2003"	"Unintentional"	"1"	32	8422501	0.4
	"North Carolina"	"37"	"2003"	"2003"	"Suicide"	"2"	619	8422501	7.3
	"North Carolina"	"37"	"2003"	"2003"	"Homicide"	"3"	396	8422501	4.7
	"North Carolina"	"37"	"2004"	"2004"	"Unintentional"	"1"	23	8553152	0.3
	"North Carolina"	"37"	"2004"	"2004"	"Suicide"	"2"	608	8553152	7.1
	"North Carolina"	"37"	"2004"	"2004"	"Homicide"	"3"	411	8553152	4.8
	"North Carolina"	"37"	"2004"	"2004"	"Undetermined "	"4"	10	8553152	0.1 (Unreliable)
	"North Carolina"	"37"	"2005"	"2005"	"Unintentional"	"1"	27	8705407	0.3
	"North Carolina"	"37"	"2005"	"2005"	"Suicide"	"2"	632	8705407	7.3
	"North Carolina"	"37"	"2005"	"2005"	"Homicide"	"3"	451	8705407	5.2
	"North Carolina"	"37"	"2006"	"2006"	"Unintentional"	"1"	19	8917270	0.2 (Unreliable)
	"North Carolina"	"37"	"2006"	"2006"	"Suicide"	"2"	660	8917270	7.4
	"North Carolina"	"37"	"2006"	"2006"	"Homicide"	"3"	439	8917270	4.9
	"North Carolina"	"37"	"2007"	"2007"	"Unintentional"	"1"	38	9118037	0.4
	"North Carolina"	"37"	"2007"	"2007"	"Suicide"	"2"	607	9118037	6.7
	"North Carolina"	"37"	"2007"	"2007"	"Homicide"	"3"	458	9118037	5.0
	"North Carolina"	"37"	"2008"	"2008"	"Unintentional"	"1"	13	9309449	0.1 (Unreliable)
	"North Carolina"	"37"	"2008"	"2008"	"Suicide"	"2"	669	9309449	7.2
	"North Carolina"	"37"	"2008"	"2008"	"Homicide"	"3"	467	9309449	5.0
	"North Carolina"	"37"	"2009"	"2009"	"Unintentional"	"1"	19	9449566	0.2 (Unreliable)
	"North Carolina"	"37"	"2009"	"2009"	"Suicide"	"2"	678	9449566	7.2
	"North Carolina"	"37"	"2009"	"2009"	"Homicide"	"3"	407	9449566	4.3
	"North Carolina"	"37"	"2010"	"2010"	"Unintentional"	"1"	30	9535483	0.3
	"North Carolina"	"37"	"2010"	"2010"	"Suicide"	"2"	707	9535483	7.4
	"North Carolina"	"37"	"2010"	"2010"	"Homicide"	"3"	376	9535483	3.9
	"North Carolina"	"37"	"2011"	"2011"	"Unintentional"	"1"	38	9650963	0.4
	"North Carolina"	"37"	"2011"	"2011"	"Suicide"	"2"	728	9650963	7.5
	"North Carolina"	"37"	"2011"	"2011"	"Homicide"	"3"	380	9650963	3.9
	"North Carolina"	"37"	"2012"	"2012"	"Unintentional"	"1"	29	9746175	0.3
	"North Carolina"	"37"	"2012"	"2012"	"Suicide"	"2"	709	9746175	7.3
	"North Carolina"	"37"	"2012"	"2012"	"Homicide"	"3"	422	9746175	4.3
	"North Carolina"	"37"	"2013"	"2013"	"Unintentional"	"1"	18	9841590	0.2 (Unreliable)
	"North Carolina"	"37"	"2013"	"2013"	"Suicide"	"2"	771	9841590	7.8
	"North Carolina"	"37"	"2013"	"2013"	"Homicide"	"3"	412	9841590	4.2
	"North Carolina"	"37"	"2013"	"2013"	"Undetermined "	"4"	15	9841590	0.2 (Unreliable)
	"North Carolina"	"37"	"2014"	"2014"	"Unintentional"	"1"	39	9934399	0.4
	"North Carolina"	"37"	"2014"	"2014"	"Suicide"	"2"	760	9934399	7.7
	"North Carolina"	"37"	"2014"	"2014"	"Homicide"	"3"	391	9934399	3.9
	"North Carolina"	"37"	"2015"	"2015"	"Unintentional"	"1"	39	10035186	0.4
	"North Carolina"	"37"	"2015"	"2015"	"Suicide"	"2"	787	10035186	7.8
	"North Carolina"	"37"	"2015"	"2015"	"Homicide"	"3"	438	10035186	4.4
	"North Carolina"	"37"	"2016"	"2016"	"Unintentional"	"1"	27	10146788	0.3
	"North Carolina"	"37"	"2016"	"2016"	"Suicide"	"2"	788	10146788	7.8
	"North Carolina"	"37"	"2016"	"2016"	"Homicide"	"3"	558	10146788	5.5
	"North Carolina"	"37"	"2016"	"2016"	"Undetermined "	"4"	12	10146788	0.1 (Unreliable)
	"North Dakota"	"38"	"1999"	"1999"	"Suicide"	"2"	39	644259	6.1
